customer,External ID,license number,order_date,orderID,customer_po,start_ship_date,bill_street,bill_street2,bill_city,bill_state,bill_postcode,bill_country,ship_street,ship_street2,ship_city,ship_state,ship_postcode,ship_country,phone,fax,email,contact,rep,cancel_date,ship_method,notes,sku,brand,product_line,Qty (Units),Qty (Cases),product,sale_price,is_sample,customer_external_id,payment_terms,payment_methods,original_sale_price,source,manual,externalOrderID,original_unit_price,status,line_item_total,strain,strain_classification,category,service_zone,unit_price,paid,paid_date,paid_approver,custom_menu_price,production_batch_number,created_by,buyer_paid,delivered_date,sub_category,unit_of_measure,base_units_per_unit,,Delivered?,Month,Quarter,Year,Delivery
Temescal Wellness Pittsfield - AU,633,MR281588,12-10-2021 13:25,0a54020f,,12/15/21,665 Cochituate Rd,,Framingham,MA,1701,United States of America,10 Callahan Drive,,Pittsfield,MA,1201,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,15,3.75,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,633,$48.00 ,Complete,$180.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Pittsfield - AU,633,MR281588,12-10-2021 13:25,0a54020f,,12/15/21,665 Cochituate Rd,,Framingham,MA,1701,United States of America,10 Callahan Drive,,Pittsfield,MA,1201,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,15,3.75,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,633,$48.00 ,Complete,$180.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Pittsfield - AU,633,MR281588,12-10-2021 13:25,0a54020f,,12/15/21,665 Cochituate Rd,,Framingham,MA,1701,United States of America,10 Callahan Drive,,Pittsfield,MA,1201,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,633,$0.08 ,Complete,$0.20 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Pittsfield - AU,633,MR281588,12-10-2021 13:25,0a54020f,,12/15/21,665 Cochituate Rd,,Framingham,MA,1701,United States of America,10 Callahan Drive,,Pittsfield,MA,1201,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,633,$0.08 ,Complete,$0.20 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Pittsfield - AU,633,MR281588,12-10-2021 13:25,0a54020f,,12/15/21,665 Cochituate Rd,,Framingham,MA,1701,United States of America,10 Callahan Drive,,Pittsfield,MA,1201,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,10,2.5,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,633,$0.08 ,Complete,$0.20 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Cookies Worcester,635,MR281269,12/13/21 17:12,d85a196d,,12/21/21,118 Cambridge St,,Worcester,MA,1603,United States of America,118 Cambridge St,,Worcester,MA,1603,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,635,$48.00 ,Complete,$324.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Cookies Worcester,635,MR281269,12/13/21 17:12,d85a196d,,12/21/21,118 Cambridge St,,Worcester,MA,1603,United States of America,118 Cambridge St,,Worcester,MA,1603,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,635,$48.00 ,Complete,$324.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Cookies Worcester,635,MR281269,12/13/21 17:12,d85a196d,,12/21/21,118 Cambridge St,,Worcester,MA,1603,United States of America,118 Cambridge St,,Worcester,MA,1603,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,635,$48.00 ,Complete,$324.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Cookies Worcester,635,MR281269,12/13/21 17:12,d85a196d,,12/21/21,118 Cambridge St,,Worcester,MA,1603,United States of America,118 Cambridge St,,Worcester,MA,1603,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,36,9,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,635,$48.00 ,Complete,$324.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$36.00 ,FALSE,,,$36.00 ,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Affinity West Springfield,640,RMD1465-R,12/15/21 14:28,e12cb395,,12/21/21,175 Circuit Avenue,,West Springfield,MA,1089,United States of America,175 Circuit Avenue,,West Springfield,MA,1089,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,23,5.75,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,640,$48.00 ,Complete,$276.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Affinity West Springfield,640,RMD1465-R,12/15/21 14:28,e12cb395,,12/21/21,175 Circuit Avenue,,West Springfield,MA,1089,United States of America,175 Circuit Avenue,,West Springfield,MA,1089,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,22,5.5,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,640,$48.00 ,Complete,$264.00 ,,2:1 CBD,Edibles & Ingestibles,Western Mass.,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
United Cultivation,641,MR282633,12/15/21 14:49,aeb226f2,,12/21/21,601 Fitchburg State Road,,Ashby,MA,1431,United States of America,601 Fitchburg State Road,,Ashby,MA,1431,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,50,8.333333333,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,641,$84.00 ,Complete,$700.00 ,,N/A,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
United Cultivation,641,MR282633,12/15/21 14:49,aeb226f2,,12/21/21,601 Fitchburg State Road,,Ashby,MA,1431,United States of America,601 Fitchburg State Road,,Ashby,MA,1431,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,641,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Revolutionary Clinics Fitchburg,637,RMD405-P,12/14/21 15:58,7716165d,,12/22/21,1 Oakhill Rd,,Fitchburg,MA,1420,United States of America,1 Oakhill Rd,,Fitchburg,MA,1420,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,300,50,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,637,$84.00 ,Complete,"$3,600.00 ",,N/A,Edibles & Ingestibles,Central Mass.,$72.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Revolutionary Clinics Fitchburg,638,RMD405-P,12/14/21 17:38,bfc2738f,,12/22/21,1 Oakhill Rd,,Fitchburg,MA,1420,United States of America,1 Oakhill Rd,,Fitchburg,MA,1420,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,1500,250,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,638,$84.00 ,Complete,"$18,000.00 ",,N/A,Edibles & Ingestibles,Central Mass.,$72.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,16,4,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$0.08 ,Complete,$0.32 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407S,Cann Social Tonics,SAM - Internal Products,16,4,SAM - Grapefruit Rosemary - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$0.08 ,Complete,$0.32 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Ermont,639,RMD 225-R,12/15/21 11:43,c9949221,,12/22/21,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,216 Ricciuti Drive,,Quincy,MA,2169,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,16,4,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,639,$0.08 ,Complete,$0.32 ,,2:1 CBD,Edibles & Ingestibles,Boston,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,20,3.333333333,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$84.00 ,Complete,$280.00 ,,N/A,Edibles & Ingestibles,Central Mass.,$84.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406S,Cann Social Tonics,SAM - Internal Products,20,5,SAM - Blood Orange Cardamom - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$0.08 ,Complete,$0.40 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
GreenStar Herbals Inc Maynard,643,MR282207,12/16/21 10:38,8d16553d,,12/22/21,24 Main St,,Maynard,MA,1754,United States of America,24 Main St,,Maynard,MA,1754,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405S,Cann Social Tonics,SAM - Internal Products,20,5,SAM - Lemon Lavender - 8oz. 6-Pack,$0.00 ,TRUE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,643,$0.08 ,Complete,$0.40 ,,2:1 CBD,Edibles & Ingestibles,Central Mass.,$0.08 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Elevated Roots,644,MR283092,12/17/21 11:55,f3d12f1f,,12/22/21,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,644,$48.00 ,Complete,$480.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Elevated Roots,644,MR283092,12/17/21 11:55,f3d12f1f,,12/22/21,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,644,$48.00 ,Complete,$240.00 ,,2:1 CBD,Edibles & Ingestibles,South Shore / Cape Cod,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Elevated Roots,644,MR283092,12/17/21 11:55,f3d12f1f,,12/22/21,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,44 William C Gould Junior Way1,,kingston,MA,2364,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,40,6.666666667,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,644,$84.00 ,Complete,$560.00 ,,N/A,Edibles & Ingestibles,South Shore / Cape Cod,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,645,MR281907,12/17/21 16:22,bd23f8d1,,12/23/21,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,645,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,645,MR281907,12/17/21 16:22,bd23f8d1,,12/23/21,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,645,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,645,MR281907,12/17/21 16:22,bd23f8d1,,12/23/21,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,645,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,645,MR281907,12/17/21 16:22,bd23f8d1,,12/23/21,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,40,10,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,645,$48.00 ,Complete,$480.00 ,,2:1 CBD,Edibles & Ingestibles,Boston,$48.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Western Front,645,MR281907,12/17/21 16:22,bd23f8d1,,12/23/21,121 Webster Avenue,,Chelsea,MA,2150,United States of America,121 Webster Avenue,,Chelsea,MA,2150,United States of America,,,joe@drinkcann.com,Joe Assencoa,Joe Assencoa,,,,CNMAA00497,Cann Social Tonics,Winter Seasonal,25,4.166666667,Cranberry Sage - 12oz. 4-Pack,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),Check,,leaflink,TRUE,645,$84.00 ,Complete,$350.00 ,,N/A,Edibles & Ingestibles,Boston,$84.00 ,FALSE,,,,,Joe Assencoa,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Hudson - AU,646,MR281309,12/20/21 12:49,df7b5b02,,12/23/21,665 Cochituate Road,,Framingham,MA,1701,United States of America,252 Coolidge Street,,Hudson,MA,1749,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00406,Cann Social Tonics,Social Tonics Core 6-Packs,25,6.25,6-Pack - Blood Orange Cardamom - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,646,$48.00 ,Complete,$300.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Hudson - AU,646,MR281309,12/20/21 12:49,df7b5b02,,12/23/21,665 Cochituate Road,,Framingham,MA,1701,United States of America,252 Coolidge Street,,Hudson,MA,1749,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00405,Cann Social Tonics,Social Tonics Core 6-Packs,20,5,6-Pack - Lemon Lavender - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,646,$48.00 ,Complete,$240.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Hudson - AU,646,MR281309,12/20/21 12:49,df7b5b02,,12/23/21,665 Cochituate Road,,Framingham,MA,1701,United States of America,252 Coolidge Street,,Hudson,MA,1749,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00407,Cann Social Tonics,Social Tonics Core 6-Packs,15,3.75,6-Pack - Grapefruit Rosemary - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,646,$48.00 ,Complete,$180.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
Temescal Wellness Hudson - AU,646,MR281309,12/20/21 12:49,df7b5b02,,12/23/21,665 Cochituate Road,,Framingham,MA,1701,United States of America,252 Coolidge Street,,Hudson,MA,1749,United States of America,,,megan@cannandbotl.com,Megan Little,Joe Assencoa,,,,CNMAA00495,Cann Social Tonics,Social Tonics Core 6-Packs,15,3.75,6-Pack - Cranberry Sage - 8oz.,$0.00 ,FALSE,,Net 30 (Payment due 30 days after invoice date),,,leaflink,TRUE,646,$48.00 ,Complete,$180.00 ,,2:1 CBD,Edibles & Ingestibles,,$48.00 ,FALSE,,,,,Megan Little,FALSE,,Beverages,Unit,1 Unit,,Yes,12,4,2021,No
